ticker,company_name,sector,industry,business_summary,target,market_cap,total_debt,intangible_assets,cash_and_equivalents,current_liabilities,operating_cash_flow,ebitda,interest_expense,net_income,total_assets,fiscal_year,currency,source_url,extraction_status,extraction_error
MANGCHEFER,MANGCHEFER LTD,,,,0,,,,,,,,,,,,INR,https://finance.yahoo.com/quote/MANGCHEFER.NS/balance-sheet/,metadata_only,yfinance:Empty balance sheet from yfinance
INTELLECT,INTELLECT DESIGN ARENA,Technology,Software - Application,"Intellect Design Arena Limited engages in the development, marketing, and sale of integrated banking software systems in India and internationally. It is also involved in supporting the implementation of the systems; and provides help desk support services to users of intellect software systems. In addition, the company provides software development services in the areas of wholesale banking comprising corporate core, commercial lending, payments, liquidity management, investments, virtual accounts, trade and supply chain finance, receivables and collections, treasury, corporate procurement exchange, and corporate banking exchange. Further, it offers consumer banking, including core banking, lending, cards, and digital engagement; quantum; wealth management; capital markets, such as brokerage and securities; insurance, such as magic submission, risk analyst, and underwriting; bank treasury; governance risk and compliance, as well as ESG edge; and accounts payable, procurement management, and retail solutions. The company develops IntellectAI's Purple Fabric an open business impact AI platform that delivers secure, decision-grade intelligence with measurable business impact; eMACH.ai, an open finance platform which focuses on finance operations; iTurmeric, an integration and configuration platform; and Academic TeamSpace, an AI collaboration platform for the education sector. It serves retail and corporate customers, banks, wealth managers, private bankers, card issuers, as well as capital market participants such as brokers, custodians, asset managers, insurance carriers, government enterprises, corporates and retail chains, and educational institutions. Intellect Design Arena Limited was incorporated in 2011 and is headquartered in Chennai, India.",0,90461986816.0,717780000.0,7890150000.0,5055500000.0,9505230000.0,4313610000.0,6043060000.0,41860000.0,3327720000.0,38820420000.0,2025.0,INR,https://finance.yahoo.com/quote/INTELLECT.NS/balance-sheet/,yfinance,
CRAFTSMAN,CRAFTSMAN AUTOMATION LTD,Consumer Cyclical,Auto Parts,"Craftsman Automation Limited operates as an engineering company in India. It operates through Powertrain, Aluminium Products, and Industrial & Engineering segments. The Powertrain segment manufactures engine parts, including cylinder blocks and cylinder heads, camshafts, transmission parts, gear box housings, turbo charges, and bearing caps. The Aluminium Products segment offers crank case and cylinder blocks for two wheelers, and engine and structural parts for passenger vehicles; gear box housings for heavy commercial vehicle; and aluminium casting products for power transmission applications. The Industrial & Engineering segment provides stationary racking for warehouses, V-stores, roll form products, and automated storage and retrieval systems; and SPM and material handling products, gears and gear boxes, tool rooms, mould bases, and sheet metals. The company offers metal and metal products; electricals or electronic machinery, railway or tramway locomotives, rolling stock, railway or tramway fixtures and fittings, and mechanical appliances; machining services; trades in marine engines, and hoists and cranes; and cast-iron products for stationary engines. It serves commercial vehicles, special utility vehicles, tractors, off-highway vehicles, two-wheelers, passenger vehicles, power transmission and distribution, automotive, foundries, railways, textile and printing machines, industrial engineering, fast moving consumer goods, e-commerce, food and beverages, logistics, pharmaceuticals, and electronics sectors. The company also exports its products. Craftsman Automation Limited was incorporated in 1986 and is based in Coimbatore, India.",0,183210885120.0,23581800000.0,2232300000.0,981400000.0,23877300000.0,2833300000.0,8232700000.0,2061700000.0,1945700000.0,71164400000.0,2025,INR,https://finance.yahoo.com/quote/CRAFTSMAN.NS/balance-sheet/,yfinance,
WESTLIFE,WESTLIFE FOODWORLD LTD,Consumer Cyclical,Restaurants,"Westlife Foodworld Limited, through its subsidiary, Hardcastle Restaurants Private Limited, owns and operates a chain of McDonald's restaurants in Western and Southern India. The company operates through various restaurants, such as freestanding, food court, in-store, and mall stores. It also offers brand extensions, including McDelivery, McCafe, McBreakfast, and Dessert Kiosks. The company was formerly known as Westlife Development Limited and changed its name to Westlife Foodworld Limited in November 2022. Westlife Foodworld Limited was incorporated in 1982 and is based in Mumbai, India.",0,71135379456.0,16231840000.0,847590000.0,589441000.0,7047920000.0,3449030000.0,3425710000.0,1254220000.0,121470000.0,26079040000.0,2025.0,INR,https://finance.yahoo.com/quote/WESTLIFE.NS/balance-sheet/,yfinance,
MOREPENLAB,MOREPEN LAB. LTD,Healthcare,Drug Manufacturers - Specialty & Generic,"Morepen Laboratories Limited develops, manufactures, markets, and sells active pharmaceutical ingredients (APIs), branded and generic formulations, and home health products in India, the United States, and internationally. The company offers APIs for anti-histaminic, anti-asthmatic, anti-lipemic, anti-hypertensive, anti-diabetic, anti-coagulant, anti-ulcerative, and anti-depressant drugs; and home diagnostic products, such as air purifiers, sphygmomanometers, blood glucose test strips, blood pressure monitors, breathe free vaporizers, stethoscopes, digital thermometers, blood glucose monitors, nebulizers, heat belts, and pulse oximeters. It also provides OTC and healthcare products, including fever X for fever; Pain X for pain; Fiber-X for constipation; sat isabgol; Acidity X for acidity; Burnol, a first degree/minor burns cream; and formulations for nutrition and probiotics, gastroenterology, antibiotics, gynecology, anti-allergic, and central nervous system, as well as cardiology, diabetology, and nutraceuticals. The company offers over the counter products under the Dr. Morepen brand name. Morepen Laboratories Limited was incorporated in 1984 and is based in Gurugram, India.",0,24093526016.0,1050952000.0,1467116000.0,1384236000.0,5006536000.0,320567000.0,1918765000.0,77854000.0,1180204000.0,17780993000.0,2025,INR,https://finance.yahoo.com/quote/MOREPENLAB.NS/balance-sheet/,yfinance,
ZYDUSWELL,ZYDUS WELLNESS LIMITED,Consumer Defensive,Packaged Foods,"Zydus Wellness Limited engages in the development, production, marketing, and distribution of health and wellness products in India, the Middle East, Asia, Africa, the Oceania, and internationally. It provides sugar substitute products under the Sugar Free Gold, Sugar Free Natura, and Sugar Free Green brands; milk-based health food drink under the Complan brand; glucose-based beverage under the Glucon-D brand; and I'm lite a blended sugar coated with stevia. The company also offers a range of skincare products, such as soap-free face washes, face masks, scrubs, and leave-on-products under the Everyuth brand; prickly heat and cooling powder, and hand sanitizer under the Nycil brand; and probiotic butter spread, table spread, ghee, butter, cholesterol fat-free spread, mayonnaise, and chocolate spread under the Nutralite brand. It also exports its products. The company was formerly known as Carnation Nutra Analogue Foods Limited and changed its name to Zydus Wellness Limited in January 2009. The company was founded in 1988 and is headquartered in Ahmedabad, India. Zydus Wellness Limited is a subsidiary of Zydus Lifesciences Limited.",0,165414043648.0,1883000000.0,48345000000.0,1092000000.0,7455000000.0,3800000000.0,3988000000.0,116000000.0,3469000000.0,64419000000.0,2025.0,INR,https://finance.yahoo.com/quote/ZYDUSWELL.NS/balance-sheet/,yfinance,
SINTEX, Sintex Industries ,Consumer Cyclical,Textile Manufacturing,Manufactures textiles yarns and plastic tanks.,1,0.0,"58,396,800,000","1,112,600,000","7,408,600,000",26156000000,8873200000,14305000000,2817200000,6284400000,139597400000,2016,INR,Annual Report,success_manual,
TATACONSUM,TATA CONSUMER PRODUCT LTD,Consumer Defensive,Packaged Foods,"Tata Consumer Products Limited, together with its subsidiaries, produces, distributes, and trades in food products in India, the United States, the United Kingdom, and internationally. It operates through Branded Business and Non Branded Business segments. The company provides tea, coffee products, salt, mineral water, food ingredients, sweeteners, ready to cook and ready to eat options, breakfast cereals, snacks, mini meals, pulses, spices, instant noodles, blended masalas, Chinese sauces, pizza and pasta sauces, pasta sauce masala, ginger garlic paste, and dry fruits. It also offers health supplement; glucose drinks; juices; ready-to-drink beverages; food products; honey and preserves; muesli; and momo chutney, easy cook kabuli chana, roll cook ragi atta, corn flakes, oats, rusk, and juices. The company provides its products primarily under the Tata Tea, Tetley, 1868 by Tata Tea, Tata Coffee Grand, Tata Coffee Gold, Tata Coffee Quick Filter, Sonnets by Tata Coffee, Tata Salt, Tata Sampann, Smith & Jones, Tata Soulfull, Himalayan honey and preserves, Ching's Secret, Tata Simply Better, Himalayan water, Tata Copper+, Tata Gluco+, Tata Fruski, Good Earth, Teapigs, Eight O'Clock, Tata Raasa, Vitax, Laager, Joyfull, Tea4Kidz, Society Coffee, Tata Tea Vita Care, Tata Tea Chakra Gold, Tata Salt Rock Salt, Spice Mix, Tata Tea Gold, Tata Tea Premium, Kanan Devan, Chakra Gold, Agni, 1868 collection, and Say Never brands. The company was formerly known as Tata Global Beverages Limited and changed its name to Tata Consumer Products Limited in February 2020. Tata Consumer Products Limited was incorporated in 1962 and is based in Mumbai, India.",0,1079068590080.0,23926800000.0,187003100000.0,31098800000.0,58683000000.0,20566500000.0,26674900000.0,2902000000.0,12784700000.0,319776800000.0,2025.0,INR,https://finance.yahoo.com/quote/TATACONSUM.NS/balance-sheet/,yfinance,
HEG,HEG LTD,Industrials,Electrical Equipment & Parts,"HEG Limited manufactures and sells graphite electrodes in India and internationally. The company operates through two segments, Graphite Electrodes and Power Generation segments. It provides ultra-high power and high power electrodes; graphite electrodes and nipples; blocks and rounds; graphite and carbon specialties; mini-rods; flux and heat exchanger tubes; custom machined components; and activated carbon fabric products. The company operates thermal power plants and a hydroelectric power facility. HEG Limited was incorporated in 1972 and is headquartered in Noida, India.",0,129680900096.0,5876712000.0,26166000.0,5833650000.0,10854863000.0,2797057000.0,3925789000.0,316159000.0,1150554000.0,56481620000.0,2025,INR,https://finance.yahoo.com/quote/HEG.NS/balance-sheet/,yfinance,
BLUEDART,BLUE DART EXPRESS LTD,Industrials,Integrated Freight & Logistics,"Blue Dart Express Limited provides courier and express services in India. It provides day-definite and time-definite delivery schedules across air and ground network under the Domestic Priority, Dart Apex, Dart Surfaceline, and Dart Plus names; and door-to-door ground distribution service under the Dart Surfaceline name. The company also offers air freight services between the airports of Kolkata, Mumbai, Delhi, Bangalore, Chennai, Hyderabad, and Ahmedabad; air express and ground express packaging services under the Smart Box name; wood-free palletized packaging; shipment for freight of 50kg, 75kg, or above 100kg; door-to-door express deliveries for documents and shipments; international services; and temperature-controlled logistics solutions, as well as operates domestic express airline charter. It has a fleet of 6 Boeing 757-200 freighters and 2 Boeing 737 aircraft; and a flotilla of various vehicles, facilities, and e-vehicles in India. Blue Dart Express Limited was founded in 1983 and is headquartered in Mumbai, India. Blue Dart Express Limited is a subsidiary of DHL Express (Singapore) Pte. Ltd.",0,119954194432.0,10075300000.0,576200000.0,5521100000.0,13179400000.0,7351200000.0,9145700000.0,823900000.0,2524200000.0,36627600000.0,2025.0,INR,https://finance.yahoo.com/quote/BLUEDART.NS/balance-sheet/,yfinance,
VISASTEEL,VISA STEEL LIMITED,Basic Materials,Steel,"VISA Steel Limited engages in the manufacture and sale of ferro alloys in India. It provides high carbon ferro chrome. The company was formerly known as Visa Industries Limited and changed its name to VISA Steel Limited in May 2005. VISA Steel Limited was incorporated in 1996 and is based in Bhubaneswar, India.",1,4101062912.0,13978940000.0,490000.0,2300000.0,18562210000.0,255430000.0,-4371020000.0,307920000.0,-5165500000.0,5333970000.0,2025.0,INR,https://finance.yahoo.com/quote/VISASTEEL.NS/balance-sheet/,yfinance,
OPTIEMUS,OPTIEMUS INFRACOM LTD,Technology,Electronics & Computer Distribution,"Optiemus Infracom Limited, together with its subsidiaries, trades in mobile handset and mobile accessories in India and internationally. It also manufactures telecommunication and allied products, including hearable and wearable, and IT hardware products, as well as drones and drone-based spectrum analyzers. The company was formerly known as Akanksha Cellular Limited and changed its name to Optiemus Infracom Limited in June 2011. Optiemus Infracom Limited was incorporated in 1993 and is based in Noida, India.",0,36947746816.0,1975432000.0,577163000.0,1445450000.0,7198655000.0,-125385000.0,1290907000.0,300301000.0,633301000.0,15505816000.0,2025,INR,https://finance.yahoo.com/quote/OPTIEMUS.NS/balance-sheet/,yfinance,
NAVINFLUOR,NAVIN FLUORINE INT. LTD,Basic Materials,Chemicals,"Navin Fluorine International Limited manufactures and sells specialty fluorochemicals in India and internationally. The company offers refrigerants for various applications, including window and split room air conditioners, chillers, packaged air conditioners, commercial and industrial refrigeration units, intermediate for active pharmaceutical ingredients, fluoropolymer resins, domestic and industrial refrigerators, and mobile air conditioning under the Mafron brand for original equipment manufacturer, service technicians, and equipment owners. It also provides inorganic fluoride products, such as ammonium bifluoride, potassium fluoride, sodium fluoride, potassium fluorotitanate, potassium fluoroborate, hexafluorophosphoric acid, and hydrofluo pyridine and hydrofluo urea complex products for oil and gas, stainless steel, pharmaceutical and agrochemicals, abrasives, electronics, and solar energy industries. In addition, the company offers various value added specialty fluoro intermediates consist of boron trifluoride gas and related adducts for pharmaceutical industry, as well as crop protection, hydrocarbon, and fragrance applications; and contract development and contract manufacturing services, such as basic research, library syntheses, process development, scale up, and small and batch manufacturing for custom chemical syntheses of fluorinated compounds in the pharmaceuticals, agro chemicals, and specialty chemicals industries. Navin Fluorine International Limited was founded in 1967 and is headquartered in Mumbai, India.",0,320182943744.0,14667400000.0,958000000.0,4953500000.0,9146600000.0,5708100000.0,5774500000.0,779300000.0,2885800000.0,48303800000.0,2025.0,INR,https://finance.yahoo.com/quote/NAVINFLUOR.NS/balance-sheet/,yfinance,
JKIL,JKUMAR INFR.LTD.,Industrials,Engineering & Construction,"J. Kumar Infraprojects Limited engages in the construction business in India. The company executes contracts of various infrastructure projects, including transportation engineering, irrigation projects, civil construction, piling work, etc. Its transportation engineering projects includes roads, underground and elevated metros, bridges, flyovers, subways, road over bridges, skywalks, railway terminus/stations etc.; civil construction projects comprising hospitals and medical colleges, commercial complexes, sports infrastructure, and other civil constructions; and sewage treatment plants, riverfronts, tunnels and other projects, as well as undertakes residential and commercial properties projects. The company serves government departments, public sector entities across central, state, and municipal levels, metro rail corporations, public works departments, urban development authorities, municipal corporations, private sector companies, and other government-affiliated bodies. J. Kumar Infraprojects Limited was incorporated in 1980 and is based in Mumbai, India.",0,38812622848.0,7044547000.0,33024000.0,1062444000.0,22653598000.0,3760484000.0,7837501000.0,794362000.0,3912072000.0,56653447000.0,2025,INR,https://finance.yahoo.com/quote/JKIL.NS/balance-sheet/,yfinance,
SRF,SRF LTD,Industrials,Conglomerates,"SRF Limited manufactures, purchases, and sells technical textiles, chemicals, packaging films, and other polymers. It operates through Technical Textiles Business, Chemicals Business, Performance Films and Foil Business, and Others segments. The company offers polyester and nylon tyre cord, belting, coated, and laminated fabrics; and industrial and polyester industrial yarns. It also provides fluorochemicals, such as refrigerants for room air-conditioner, automobile air-conditioner, refrigerator, and chillers under the FLORON brand; pharma propellants under the Dymel brand; industrial chemicals used in various applications comprising solvents in pharma, feedstock for agrochemicals, metal de-greasing, etching of stainless steel and glass, foam blowing agents, and dry-cleaning; and fluoropolymers, such as PTFE resins for automotive, chemical processing/plant construction, construction, electrical/electronic engineering, semiconductor, and pharma and medical applications under the Flonio brand. In addition, the company offers advanced intermediates for the agrochemical and pharmaceutical applications; and bi-axially oriented polyethylene terephthalate and bi-axially oriented polypropylene films under the PETLAR and OPLAR brands. Further, it engages in the acquisition and renting of real estate; and manufacture of aluminum foil. The company operates in India, Germany, the United States, South Africa, the United Kingdom, Italy, Indonesia, the United Arab Emirates, South Korea, Thailand, Hungary, Switzerland, Belgium, and internationally. The company was formerly known as Shri Ram Fibres and changed its name to SRF Limited in 1990. SRF Limited was incorporated in 1970 and is headquartered in Gurugram, India. SRF Limited operates as a subsidiary of KAMA Holdings Limited.",0,724225163264.0,47260300000.0,1124500000.0,11217600000.0,54299300000.0,24874900000.0,28223500000.0,3471500000.0,12507800000.0,215571200000.0,2025.0,INR,https://finance.yahoo.com/quote/SRF.NS/balance-sheet/,yfinance,
MPHASIS,MPHASIS LIMITED,Technology,Information Technology Services,"Mphasis Limited, together with its subsidiaries, operates as an information technology solutions provider that specializes in cloud and cognitive services in the United States, India, Europe, the Middle East, Africa, and internationally. It operates through Banking and Financial Services; Logistics and Transportation; Technology Media and Telecom; Insurance; and Others segments. The company offers application, blockchain, business process, cognitive, cyber security, DevOps, AI, digital, enterprise automation, experience design, infrastructure, modernization, data, IT operations, product engineering, salesforce consulting, and cloud; governance, risk, and compliance; and platform and protocols services under the Mphasis XaaP. It serves the banking and capital markets comprising asset management, corporate and investment banking, retail banking, wealth management and brokerage, and mortgage industries; and insurance, payment, financial supply chain, hospitality, travel and transportation, healthcare, life sciences, oil and gas, public, hi-tech, communications, energy and utilities, logistics, and manufacturing sectors. Mphasis Limited was incorporated in 1992 and is based in Bengaluru, India.",0,441601720320.0,18882230000.0,49598980000.0,34070330000.0,44487100000.0,19052020000.0,29019810000.0,1655010000.0,17021390000.0,149066290000.0,2025.0,INR,https://finance.yahoo.com/quote/MPHASIS.NS/balance-sheet/,yfinance,
GABRIEL,GABRIEL INDIA LTD,Consumer Cyclical,Auto Parts,"Gabriel India Limited manufactures and sells of ride control products to the automotive industry in India, the Netherlands, and internationally. The company provides canister shock absorbers, telescopic front forks, inverted front forks, floating piston shock absorbers, mono-tube and twin-tube shock absorbers, semi-active front forks, semi-active shock absorbers, semi-active suspension, mono shox, rear shock absorbers, strut assemblies, FSD suspension, and axle, cabin, and seat dampers. It also offers double-acting hydraulic shock absorbers for conventional coaches, shock absorbers for EMU/MEMU/DMU coaches, dampers for diesel locomotives, dampers for rajdhani and shatabdi coaches, dampers for ICF Train 18 - Vande Bharat coaches, and dampers for electric locomotives. In addition, the company provides macpherson struts, gas springs, brake pads, drive shafts, suspension parts, suspension and strut bush kits, OC springs, coolants, brake fluids, front fork components, oil seals, front fork oil, wheel rims, alloy wheels, spokes, cone sets, and trailing arms, as well as mountain bikes and modern e-bikes. Further, it offers tubes, piston rods, and sinter parts. The company sells its products through carrying and forwarding agents, retailers, and distributors. It also exports its products. The company was incorporated in 1961 and is headquartered in Pune, India. Gabriel India Limited operates as a subsidiary of Asia Investments Private Limited.",0,146516819968.0,690860000.0,576990000.0,2450940000.0,7721430000.0,2038220000.0,4156260000.0,101790000.0,2449810000.0,20242730000.0,2025,INR,https://finance.yahoo.com/quote/GABRIEL.NS/balance-sheet/,yfinance,
IPCALAB,IPCA LABORATORIES LTD,Healthcare,Drug Manufacturers - Specialty & Generic,"Ipca Laboratories Limited, an integrated pharmaceutical company, manufactures and markets formulations and active pharmaceutical ingredients (APIs) for various therapeutic segments in India, Europe, Africa, the Americas, Asia, the Commonwealth of Independent States, and Australasia. The company offers APIs in anti-hypertensive, anti-malarial, diuretic, DMARD, anti-hypertensive, and anthelmintic therapeutic areas. It also provides generic and branded formulations in various therapeutic segments, including allergy, anti-neoplastic/cancer drugs, anti-arthritic, anti-epileptic, anti-hypertensive, cardiology, diabetes, dermatology, diabetology, emollients/protectives, fever, gastroenterology, helminthics, hepatoprotectives, immunosuppressant, infectious diseases, malaria, neurology, neuropathic pain, and NSAIDs, as well as nutraceuticals, ophthalmology, oral anti diabetes drug, orthopedics, probiotics, psychiatry, respiratory, rheumatology, and urology. The company also exports its products worldwide. Ipca Laboratories Limited was incorporated in 1949 and is based in Mumbai, India.",0,369460969472.0,13627400000.0,2032400000.0,11050500000.0,23862200000.0,13213200000.0,16132800000.0,843200000.0,7376800000.0,117605500000.0,2025.0,INR,https://finance.yahoo.com/quote/IPCALAB.NS/balance-sheet/,yfinance,
MOLDTKPAC,MOLD-TEK PACKAGING LTD,Consumer Cyclical,Packaging & Containers,"Mold-Tek Packaging Limited engages in the manufacture and sale of plastic packaging containers in India. It offers sanitizer, tablet, and food containers; dispensing pumps; and lubricant and paint pails packaging products. It also exports its products. The company was formerly known as Moldtek Plastics Limited and changed its name to Mold-Tek Packaging Limited in March 2010. Mold-Tek Packaging Limited was founded in 1986 and is headquartered in Hyderabad, India.",0,19802771456.0,1756875000.0,21447000.0,4928000.0,1891812000.0,1104161000.0,1446296000.0,137945000.0,605523000.0,9369047000.0,2025,INR,https://finance.yahoo.com/quote/MOLDTKPAC.NS/balance-sheet/,yfinance,
MINDTREE,MINDTREE LTD,,,,0,,,,,,,,,,,,INR,https://finance.yahoo.com/quote/MINDTREE.NS/balance-sheet/,metadata_only,yfinance:Empty balance sheet from yfinance
IGL,INDRAPRASTHA GAS LTD,Utilities,Utilities - Regulated Gas,"Indraprastha Gas Limited distributes and sells natural gas in India. It supplies compressed natural gas (CNG) to the transport sector; and piped natural gas to domestic, industrial, and commercial sectors. The company operates CNG stations, as well as steel pipeline and MDPE networks. It serves households; hotels, restaurants, malls, commercial complexes, educational/religious institutions, and hospitals; and metal, textiles, food and beverages, pharmaceuticals, chemical, auto and ancillary, and packaging industries. The company was incorporated in 1998 and is headquartered in New Delhi, India.",0,227360407552.0,934900000.0,251400000.0,35546900000.0,43140700000.0,21988000000.0,26658200000.0,73900000.0,17177600000.0,155813600000.0,2025.0,INR,https://finance.yahoo.com/quote/IGL.NS/balance-sheet/,yfinance,
HUHTAMAKI,HUHTAMAKI INDIA LIMITED,Consumer Cyclical,Packaging & Containers,"Huhtamaki India Limited manufactures and sells of flexible consumer packaging and labelling solutions in India. It provides flexible packaging materials, pouches, and label for food and beverages, coffee, petfood, barrier protection, retort applications, healthcare, and industrial markets. The company also offers labels, including anti-counterfeit solutions, such as transfer, tamper-proof seal, backside printing and numbering, variable data, and hologram labels; functional labels comprising hanger, reclosable, braille, high and low-temperature resistant labels, and squeezable wrinkle-free labels for tubes and pouches; dome, metallic gold and silver printed, digital printed, tactile labels, and ultra-clear films; two and three-layer, and booklet labels; and shrink sleeves, and low migration and in-mould labels. In addition, it involves in laser engraving; supply of engraved cylinders; and offers mono-material products under the blueloop brand name. The company was formerly known as Huhtamaki PPL Limited and changed its name to Huhtamaki India Limited in November 2020. Huhtamaki India Limited was founded in 1935 and is based in Thane, India. Huhtamaki India Limited operates as a subsidiary of Huhtavefa BV.",0,14090128384.0,1440700000.0,651200000.0,4929600000.0,5475600000.0,2378100000.0,2269900000.0,165600000.0,1181600000.0,20043200000.0,2025,INR,https://finance.yahoo.com/quote/HUHTAMAKI.NS/balance-sheet/,yfinance,
MOTILALOFS,MOTILAL OSWAL FIN LTD,Financial Services,Capital Markets,"Motilal Oswal Financial Services Limited offers financial services in India. It operates through Wealth Management, Capital Markets, Asset and Private Wealth Management, Home Finance, and Treasury Investments segments. The company offers broking and distribution services, such as equities, derivatives, commodities, currencies, mutual funds, and insurance products, as well as depository, portfolio management, and asset management services. It also provides private wealth management services, such as equity, alternate, credit, estate planning, and property advisory services; and home finance. In addition, the company offers institutional broking services, including cash and derivatives; private equity services; and investment banking services, including international capital markets, private equity funds, structured finance syndication, mergers and acquisitions advisory, and financial restructuring advisory. It serves high net worth individuals; and mutual funds, foreign institutional investors, financial institutions, and corporate clients. Motilal Oswal Financial Services Limited was founded in 1987 and is headquartered in Mumbai, India.",0,484925243392.0,147316100000.0,371000000.0,119997500000.0,173382600000.0,12146100000.0,45782500000.0,12532300000.0,25016400000.0,339871000000.0,2025,INR,https://finance.yahoo.com/quote/MOTILALOFS.NS/balance-sheet/,yfinance,
BAJAJ-AUTO,BAJAJ AUTO LIMITED,Consumer Cyclical,Auto Manufacturers,"Bajaj Auto Limited, together with its subsidiaries, engages in the development, manufacture, and distribution of automobiles in India and internationally. The company offers motorcycles, bikes, commercial vehicles, electric two-wheelers, and three-wheeler, as well as related parts and accessories. It also exports its products. The company was founded in 1945 and is based in Pune, India.",0,2741143076864.0,92365200000.0,716700000.0,91986700000.0,115838100000.0,-14055700000.0,110266600000.0,3889000000.0,73247300000.0,541986100000.0,2025.0,INR,https://finance.yahoo.com/quote/BAJAJ-AUTO.NS/balance-sheet/,yfinance,
FDC,FDC LIMITED,Healthcare,Drug Manufacturers - Specialty & Generic,"FDC Limited, together with its subsidiaries, manufactures and trades in pharmaceutical products in India, the United States, and internationally. The company offers pharmaceutical formulations for various therapeutic segments, including anti-infectives, gastrointestinal, ophthalmology, vitamins, minerals, dietary supplements, cardiovascular and anti-diabetic therapies, respiratory care, gynaecology, dermatology, and analgesics in the form of tablets, capsules, oral liquids, ophthalmic drops, topical preparations, and paediatric-friendly solutions. It also provides functional food, such as flavoured ORS powders, ready-to-drink electrolyte beverages, vitamin-enriched supplements, antioxidant blends and protein-fortified drinks; and various active pharmaceutical ingredients. The company sells its products under the Zifi, Zefu, Zocon, Amodep-AT, Zathrin, Vitcofol, Ziglim, Ziglim-M,Mycoderm, Zoxan, Cotaryl, Pyrimon DF, Zipod, Electral, and Enerzal brands. It also exports its products to approximately 50 countries. FDC Limited was founded in 1936 and is based in Mumbai, India.",0,60459524096.0,211684000.0,42533000.0,5361243000.0,3616373000.0,3175736000.0,4146831000.0,37333000.0,2667881000.0,27138022000.0,2025,INR,https://finance.yahoo.com/quote/FDC.NS/balance-sheet/,yfinance,
RAMCOCEM,THE RAMCO CEMENTS LIMITED,Basic Materials,Building Materials,"The Ramco Cements Limited manufactures and sells cement and construction Chemicals in India. The company offers blended cements and OPC products; ready mix concrete; and construction chemical products, including waterproofing compound, anchoring grout, micro concrete, bonding agent, plaster and putty, block fix, Tilefix, and Tilegrout. It also provides construction solutions for housing projects, apartments/institutions, public infrastructure projects, and industrial projects; and technical assistance and after-sales support to builders and customers. In addition, the company is involved in the generation and sale of electricity from windmills and thermal power plants; manpower supply; transportation of goods by road; and information technology services. It also sells its products to the Maldives and Myanmar through direct and merchant exports. The company was formerly known as Madras Cements Ltd. and changed its name to The Ramco Cements Limited in July 2013. The Ramco Cements Limited was incorporated in 1957 and is headquartered in Chennai, India.",0,235169988608.0,46746100000.0,43700000.0,1972900000.0,43131600000.0,13987800000.0,13576700000.0,3433100000.0,2726500000.0,163295000000.0,2025.0,INR,https://finance.yahoo.com/quote/RAMCOCEM.NS/balance-sheet/,yfinance,
MIRZAINT,MIRZA INTERNATIONAL LIMIT,Consumer Cyclical,Footwear & Accessories,"Mirza International Limited manufactures, sells, and exports finished leather and leather footwear products in India, the United Kingdom, the United States, and internationally. It operates through the Footwear and Tannery segments. The company offers casual and formal shoes, as well as handcrafted leather shoes and boots for men, women, boys, girls, and kids; and engages in processing and sale of finished leather and related products. It offers its products under the Thomas Crick, Off The Hook London, and Oaktrak brands. The company sells its products to professionals and mobile executives through outlets, third-party stores, and online platforms. The company was formerly known as Mirza Tanners Ltd. and changed its name to Mirza International Limited in August 2005. Mirza International Limited was incorporated in 1979 and is headquartered in Noida, India.",0,4664314368.0,537800000.0,54600000.0,169100000.0,1327600000.0,282400000.0,376700000.0,106100000.0,-33000000.0,7342800000.0,2025,INR,https://finance.yahoo.com/quote/MIRZAINT.NS/balance-sheet/,yfinance,
JUBLPHARMA,JUBILANT PHARMOVA LTD,Healthcare,Drug Manufacturers - Specialty & Generic,"Jubilant Pharmova Limited operates as an integrated pharmaceutical company in India, the Americas, Europe, and internationally. It operates through six segments: Radiopharma; Allergy Immunotherapy; Contract Development and Manufacturing Organisation - Sterile Injectables; Generics; Contract Research Development and Manufacturing Organisation; and Proprietary Novel Drugs. The Radiopharma segment offers radiopharmaceuticals products, which are used in the diagnosis and treatment of various diseases, including pulmonary embolism, cancer, coronary artery disease, and others. Its Allergy Immunotherapy segment provides specialised diagnostic devices for skin testing, as well as venom and allergy immunotherapy products. The Contract Development and Manufacturing Organisation - Sterile Injectables segment offers contract manufacturing services for sterile fill and finish injectables, liquids, ointments, creams, and ampoules. Its Generics segment engages in the development, manufacturing, distribution, sale, and marketing of generic formulations for therapeutic areas comprising cardiovascular system, central nervous system, gastrointestinal, antibiotics, and multispecialty. The Contract Research Development and Manufacturing Organisation segment offers drug discovery services and active pharmaceutical ingredients. The Proprietary Novel Drugs segment provides patient-focused biopharmaceutical services to address unmet medical needs in oncology and autoimmune diseases. The company serves pharmaceutical, biotech, group purchasing organisations, allergists, and hospitals sectors. It sells its products through a network of dealers and distributors. The company was formerly known as Jubilant Life Sciences Limited and changed its name to Jubilant Pharmova Limited in February 2021. The company was incorporated in 1978 and is based in Noida, India.",0,149612511232.0,27310000000.0,36377000000.0,10986000000.0,21646000000.0,10721000000.0,15701000000.0,2209000000.0,8394000000.0,127564000000.0,2025,INR,https://finance.yahoo.com/quote/JUBLPHARMA.NS/balance-sheet/,yfinance,
ITDCEM,ITDCEM LTD,,,,0,,,,,,,,,,,,INR,https://finance.yahoo.com/quote/ITDCEM.NS/balance-sheet/,metadata_only,yfinance:Empty balance sheet from yfinance
